customer_id,segment,plan,recency,frequency,monetary,r_score,f_score,m_score,customer_segment
CUST_000429,Small Business,Business,10,45,18270.97,4,4,5,Champions
CUST_000431,Startup,Business,3,15,6020.17,5,2,4,New Customers
CUST_000432,Mid-Market,Business,30,43,17368.15,1,4,5,At Risk
CUST_000434,Small Business,Basic,28,2,127.32,1,1,1,Lost
CUST_000435,Small Business,Basic,5,26,1305.8600000000001,5,3,2,Promising
CUST_000436,Enterprise,Professional,25,51,7839.8,2,5,4,At Risk
CUST_000437,Startup,Enterprise,27,15,15458.41,1,2,5,Hibernating High Value
CUST_000438,Small Business,Business,20,44,17487.11,2,4,5,At Risk
CUST_000439,Small Business,Business,3,51,21112.59,5,5,5,Champions
CUST_000440,Startup,Basic,3,55,2770.14,5,5,3,Loyal Customers
CUST_000441,Small Business,Business,3,41,16944.7,5,4,5,Champions
CUST_000442,Startup,Business,4,24,9525.24,5,3,4,Loyal Customers
CUST_000443,Small Business,Professional,3,38,5811.34,5,4,4,Champions
CUST_000444,Mid-Market,Professional,12,28,4306.51,4,3,3,Loyal Customers
CUST_000445,Startup,Business,18,23,9590.23,3,3,4,Loyal Customers
CUST_000446,Small Business,Professional,22,54,8067.5,2,5,4,At Risk
CUST_000447,Startup,Enterprise,22,52,51935.94,2,5,5,At Risk
CUST_000448,Startup,Professional,24,28,4225.48,2,3,3,At Risk
CUST_000449,Startup,Basic,15,30,1470.36,3,3,2,Promising
CUST_000450,Small Business,Professional,2,22,3250.44,5,2,3,New Customers
CUST_000451,Startup,Basic,28,18,882.28,1,2,1,Lost
CUST_000452,Small Business,Professional,23,16,2459.13,2,2,3,Hibernating High Value
CUST_000454,Startup,Enterprise,13,60,60614.89,3,5,5,Loyal Customers
CUST_000455,Mid-Market,Business,10,1,429.85,4,1,1,New Customers
CUST_000456,Small Business,Basic,7,3,143.64,4,1,1,New Customers
CUST_000458,Small Business,Professional,8,42,6349.3,4,4,4,Champions
CUST_000459,Small Business,Business,23,16,6450.12,2,2,4,Hibernating High Value
CUST_000460,Startup,Basic,15,38,1889.09,3,4,2,Promising
CUST_000461,Small Business,Basic,11,1,53.2,4,1,1,New Customers
CUST_000462,Startup,Professional,14,40,6031.65,3,4,4,Loyal Customers
CUST_000463,Mid-Market,Business,27,17,6666.65,1,2,4,Hibernating High Value
CUST_000464,Mid-Market,Basic,28,32,1561.85,1,3,2,Need Attention
CUST_000465,Mid-Market,Business,18,5,1990.49,3,1,2,Promising
CUST_000466,Small Business,Enterprise,12,29,30093.52,4,3,5,Loyal Customers
CUST_000467,Small Business,Basic,11,6,284.17,4,1,1,New Customers
CUST_000468,Startup,Professional,28,55,8368.13,1,5,4,At Risk
CUST_000469,Small Business,Basic,27,44,2151.66,1,4,2,Need Attention
CUST_000470,Small Business,Basic,21,14,680.02,2,2,1,Lost
CUST_000471,Enterprise,Basic,8,35,1722.3,4,4,2,Promising
CUST_000472,Small Business,Professional,30,23,3474.68,1,3,3,At Risk
CUST_000473,Small Business,Business,14,14,5528.9400000000005,3,2,4,Need Attention
CUST_000474,Enterprise,Professional,29,52,7722.0,1,5,4,At Risk
CUST_000475,Mid-Market,Basic,17,21,1055.09,3,2,1,Promising
CUST_000476,Mid-Market,Basic,3,26,1308.49,5,3,2,Promising
CUST_000477,Enterprise,Professional,22,11,1637.97,2,1,2,Lost
CUST_000478,Small Business,Basic,30,4,206.51999999999998,1,1,1,Lost
CUST_000479,Mid-Market,Basic,3,36,1814.34,5,4,2,Promising
CUST_000480,Small Business,Professional,10,43,6512.01,4,4,4,Champions
CUST_000481,Startup,Enterprise,22,30,30767.45,2,3,5,At Risk
CUST_000483,Startup,Business,23,43,17814.2,2,4,5,At Risk
CUST_000484,Small Business,Basic,24,33,1652.39,2,3,2,Need Attention
CUST_000485,Small Business,Professional,22,10,1656.83,2,1,2,Lost
CUST_000486,Startup,Professional,10,31,4637.9,4,3,3,Loyal Customers
CUST_000488,Startup,Professional,16,38,5778.92,3,4,4,Loyal Customers
CUST_000489,Enterprise,Professional,11,60,9050.13,4,5,4,Champions
CUST_000490,Small Business,Basic,15,50,2501.09,3,5,3,Loyal Customers
CUST_000491,Enterprise,Basic,27,1,76.01,1,1,1,Lost
CUST_000492,Small Business,Professional,5,44,6690.01,5,4,4,Champions
CUST_000493,Small Business,Business,28,47,19074.09,1,4,5,At Risk
CUST_000494,Small Business,Professional,16,39,5872.24,3,4,4,Loyal Customers
CUST_000496,Small Business,Basic,16,45,2243.89,3,4,2,Promising
CUST_000497,Enterprise,Professional,19,22,3324.81,3,2,3,Need Attention
CUST_000498,Mid-Market,Basic,11,24,1235.6,4,3,2,Promising
CUST_000500,Small Business,Professional,18,33,5080.71,3,3,3,Loyal Customers
CUST_000501,Startup,Business,3,1,398.14,5,1,1,New Customers
CUST_000503,Small Business,Business,28,32,12813.13,1,3,5,At Risk
CUST_000505,Enterprise,Basic,16,5,249.96,3,1,1,Promising
CUST_000506,Mid-Market,Business,14,4,1508.82,3,1,2,Promising
CUST_000507,Enterprise,Basic,3,42,2154.03,5,4,2,Promising
CUST_000510,Small Business,Basic,3,56,2808.14,5,5,3,Loyal Customers
CUST_000511,Small Business,Business,22,50,19790.09,2,5,5,At Risk
CUST_000513,Small Business,Basic,4,16,795.86,5,2,1,New Customers
CUST_000514,Startup,Basic,3,51,2564.11,5,5,3,Loyal Customers
CUST_000515,Enterprise,Basic,20,4,203.7,2,1,1,Lost
CUST_000516,Mid-Market,Business,19,38,15412.93,3,4,5,Loyal Customers
CUST_000517,Small Business,Professional,14,33,5106.33,3,3,3,Loyal Customers
CUST_000518,Small Business,Professional,20,1,147.7,2,1,1,Lost
CUST_000519,Small Business,Business,18,25,10105.81,3,3,4,Loyal Customers
CUST_000520,Mid-Market,Professional,3,28,4161.92,5,3,3,Loyal Customers
CUST_000521,Small Business,Enterprise,12,46,48016.04,4,4,5,Champions
CUST_000522,Mid-Market,Basic,27,40,1980.67,1,4,2,Need Attention
CUST_000523,Mid-Market,Enterprise,12,28,28772.22,4,3,5,Loyal Customers
CUST_000525,Small Business,Basic,19,25,1215.49,3,3,2,Promising
CUST_000526,Startup,Business,17,8,3173.87,3,1,3,Need Attention
CUST_000527,Startup,Business,3,28,11335.14,5,3,4,Loyal Customers
CUST_000528,Small Business,Business,30,6,2297.35,1,1,2,Lost
CUST_000531,Small Business,Basic,27,20,1025.76,1,2,1,Lost
CUST_000532,Small Business,Basic,19,35,1833.67,3,4,2,Promising
CUST_000533,Small Business,Basic,5,32,1588.42,5,3,2,Promising
CUST_000534,Small Business,Business,13,28,11259.3,3,3,4,Loyal Customers
CUST_000535,Mid-Market,Business,29,31,12137.32,1,3,5,At Risk
CUST_000537,Startup,Basic,15,59,2944.4,3,5,3,Loyal Customers
CUST_000538,Startup,Basic,15,32,1591.91,3,3,2,Promising
CUST_000539,Small Business,Basic,29,33,1684.63,1,3,2,Need Attention
CUST_000540,Small Business,Professional,7,30,4435.99,4,3,3,Loyal Customers
CUST_000541,Small Business,Business,14,39,15886.33,3,4,5,Loyal Customers
CUST_000542,Small Business,Professional,6,52,7859.99,5,5,4,Champions
CUST_000543,Mid-Market,Enterprise,27,48,48841.58,1,5,5,At Risk
CUST_000544,Small Business,Basic,4,40,2001.36,5,4,2,Promising
CUST_000546,Startup,Professional,11,5,873.75,4,1,1,New Customers
CUST_000547,Small Business,Business,22,5,2030.51,2,1,2,Lost
CUST_000548,Small Business,Professional,13,39,5887.75,3,4,4,Loyal Customers
CUST_000549,Small Business,Enterprise,3,57,58326.56,5,5,5,Champions
CUST_000551,Small Business,Basic,16,1,45.05,3,1,1,Promising
CUST_000552,Mid-Market,Basic,16,7,354.1,3,1,1,Promising
CUST_000553,Small Business,Business,14,25,10270.89,3,3,4,Loyal Customers
CUST_000555,Small Business,Basic,21,36,1820.54,2,4,2,Need Attention
CUST_000556,Mid-Market,Basic,25,11,570.08,2,1,1,Lost
CUST_000558,Startup,Professional,30,34,5014.97,1,3,3,At Risk
CUST_000559,Enterprise,Basic,7,23,1132.94,4,3,1,Promising
CUST_000560,Startup,Professional,14,14,2079.21,3,2,2,Promising
CUST_000561,Startup,Basic,22,27,1330.23,2,3,2,Need Attention
CUST_000562,Small Business,Enterprise,9,6,6133.32,4,1,4,New Customers
CUST_000563,Startup,Basic,14,25,1254.25,3,3,2,Promising
CUST_000564,Startup,Business,6,40,16073.35,5,4,5,Champions
CUST_000565,Startup,Professional,4,44,6707.93,5,4,4,Champions
CUST_000566,Small Business,Basic,22,2,108.63,2,1,1,Lost
CUST_000567,Mid-Market,Professional,19,34,5277.04,3,3,3,Loyal Customers
CUST_000568,Mid-Market,Basic,7,24,1212.0,4,3,2,Promising
CUST_000569,Small Business,Business,12,6,2623.14,4,1,3,New Customers
CUST_000570,Mid-Market,Professional,16,23,3513.61,3,3,3,Loyal Customers
CUST_000571,Small Business,Basic,18,42,2101.8,3,4,2,Promising
CUST_000572,Startup,Basic,19,7,371.3,3,1,1,Promising
CUST_000573,Startup,Business,29,44,18028.8,1,4,5,At Risk
CUST_000574,Small Business,Basic,17,19,954.95,3,2,1,Promising
CUST_000576,Startup,Basic,12,18,888.42,4,2,1,New Customers
CUST_000577,Small Business,Enterprise,4,21,21211.37,5,2,5,New Customers
CUST_000578,Mid-Market,Professional,27,37,5622.97,1,4,4,At Risk
CUST_000579,Small Business,Business,21,12,4826.29,2,2,3,Hibernating High Value
CUST_000580,Small Business,Basic,28,41,2011.85,1,4,2,Need Attention
CUST_000581,Small Business,Basic,3,35,1805.49,5,4,2,Promising
CUST_000582,Small Business,Basic,21,32,1611.77,2,3,2,Need Attention
CUST_000583,Enterprise,Basic,28,52,2548.89,1,5,3,At Risk
CUST_000584,Small Business,Business,27,24,9687.13,1,3,4,At Risk
CUST_000585,Startup,Professional,29,55,8434.54,1,5,4,At Risk
CUST_000586,Small Business,Professional,25,5,768.14,2,1,1,Lost
CUST_000587,Startup,Business,2,13,5282.81,5,2,3,New Customers
CUST_000588,Startup,Basic,8,28,1373.51,4,3,2,Promising
CUST_000590,Startup,Business,4,38,15211.0,5,4,5,Champions
CUST_000591,Startup,Professional,30,17,2593.22,1,2,3,Hibernating High Value
CUST_000592,Small Business,Professional,3,20,3077.4500000000003,5,2,3,New Customers
CUST_000594,Small Business,Professional,25,25,3693.44,2,3,3,At Risk
CUST_000595,Small Business,Basic,26,27,1377.99,1,3,2,Need Attention
CUST_000596,Mid-Market,Business,28,57,23474.83,1,5,5,At Risk
CUST_000597,Mid-Market,Professional,23,2,311.37,2,1,1,Lost
CUST_000598,Startup,Basic,16,29,1493.61,3,3,2,Promising
CUST_000599,Startup,Business,23,27,10577.04,2,3,4,At Risk
CUST_000601,Small Business,Business,19,20,8157.26,3,2,4,Need Attention
CUST_000603,Enterprise,Basic,26,53,2654.58,1,5,3,At Risk
CUST_000605,Enterprise,Basic,24,46,2265.78,2,4,2,Need Attention
CUST_000606,Enterprise,Business,25,49,19954.9,2,5,5,At Risk
CUST_000607,Startup,Business,27,42,17127.93,1,4,5,At Risk
CUST_000608,Small Business,Professional,8,7,1075.27,4,1,1,New Customers
CUST_000609,Mid-Market,Business,26,17,7032.59,1,2,4,Hibernating High Value
CUST_000610,Mid-Market,Basic,30,18,886.12,1,2,1,Lost
CUST_000611,Small Business,Enterprise,8,3,3142.4800000000005,4,1,3,New Customers
CUST_000612,Enterprise,Enterprise,9,49,48591.99,4,5,5,Champions
CUST_000613,Startup,Professional,8,60,9196.45,4,5,4,Champions
CUST_000614,Small Business,Basic,11,2,98.28,4,1,1,New Customers
CUST_000615,Small Business,Business,26,43,17404.16,1,4,5,At Risk
CUST_000616,Small Business,Basic,15,2,91.00999999999999,3,1,1,Promising
CUST_000617,Enterprise,Business,3,24,9473.66,5,3,4,Loyal Customers
CUST_000618,Small Business,Basic,19,34,1692.88,3,3,2,Promising
CUST_000619,Small Business,Professional,13,21,3237.64,3,2,3,Need Attention
CUST_000620,Small Business,Professional,2,20,2998.4900000000002,5,2,3,New Customers
CUST_000621,Mid-Market,Basic,3,36,1788.55,5,4,2,Promising
CUST_000622,Small Business,Professional,22,5,799.0899999999999,2,1,1,Lost
CUST_000623,Small Business,Basic,14,46,2325.08,3,4,2,Promising
CUST_000624,Startup,Professional,12,7,1110.22,4,1,1,New Customers
CUST_000625,Small Business,Business,24,35,14355.38,2,4,5,At Risk
CUST_000627,Small Business,Business,21,16,6618.91,2,2,4,Hibernating High Value
CUST_000628,Small Business,Basic,3,44,2219.37,5,4,2,Promising
CUST_000629,Small Business,Business,26,26,10753.55,1,3,4,At Risk
CUST_000630,Small Business,Enterprise,29,34,33951.18,1,3,5,At Risk
CUST_000631,Small Business,Basic,30,49,2398.75,1,5,2,Need Attention
CUST_000632,Startup,Enterprise,14,2,1980.71,3,1,2,Promising
CUST_000633,Small Business,Professional,17,52,7907.79,3,5,4,Loyal Customers
CUST_000634,Startup,Basic,20,44,2184.95,2,4,2,Need Attention
CUST_000635,Small Business,Business,17,31,13267.03,3,3,5,Loyal Customers
CUST_000636,Startup,Basic,23,55,2748.44,2,5,3,At Risk
CUST_000637,Startup,Basic,24,11,546.9,2,1,1,Lost
CUST_000639,Startup,Business,17,5,2028.78,3,1,2,Promising
CUST_000640,Mid-Market,Business,11,38,15140.06,4,4,5,Champions
CUST_000641,Startup,Basic,6,5,246.38,5,1,1,New Customers
CUST_000642,Small Business,Enterprise,17,48,48813.3,3,5,5,Loyal Customers
CUST_000643,Enterprise,Business,14,9,3665.38,3,1,3,Need Attention
CUST_000645,Startup,Basic,10,38,1924.92,4,4,2,Promising
CUST_000646,Enterprise,Business,10,13,5218.79,4,2,3,New Customers
CUST_000647,Small Business,Business,7,7,2894.68,4,1,3,New Customers
CUST_000648,Small Business,Professional,16,18,2676.45,3,2,3,Need Attention
CUST_000649,Startup,Enterprise,12,8,8511.5,4,1,4,New Customers
CUST_000650,Small Business,Basic,20,13,649.39,2,2,1,Lost
CUST_000651,Mid-Market,Basic,25,21,1053.8600000000001,2,2,1,Lost
CUST_000653,Small Business,Enterprise,3,9,8865.08,5,1,4,New Customers
CUST_000654,Small Business,Basic,20,51,2544.77,2,5,3,At Risk
CUST_000655,Startup,Basic,3,48,2354.64,5,5,2,Promising
CUST_000657,Small Business,Enterprise,13,7,6971.57,3,1,4,Need Attention
CUST_000658,Enterprise,Professional,13,17,2537.69,3,2,3,Need Attention
CUST_000659,Mid-Market,Professional,2,19,2817.45,5,2,3,New Customers
CUST_000660,Small Business,Business,18,44,17770.84,3,4,5,Loyal Customers
CUST_000661,Small Business,Basic,8,36,1741.63,4,4,2,Promising
CUST_000662,Small Business,Enterprise,27,59,59868.27,1,5,5,At Risk
CUST_000663,Startup,Professional,4,37,5592.51,5,4,4,Champions
CUST_000664,Small Business,Professional,3,33,5025.69,5,3,3,Loyal Customers
CUST_000666,Startup,Professional,17,35,5379.93,3,4,4,Loyal Customers
CUST_000667,Small Business,Business,4,41,17025.24,5,4,5,Champions
CUST_000668,Startup,Enterprise,4,29,29047.68,5,3,5,Loyal Customers
CUST_000669,Small Business,Business,18,7,3004.35,3,1,3,Need Attention
CUST_000670,Enterprise,Business,13,27,11210.85,3,3,4,Loyal Customers
CUST_000671,Small Business,Basic,10,47,2352.83,4,4,2,Promising
CUST_000673,Small Business,Basic,23,40,2039.62,2,4,2,Need Attention
CUST_000674,Small Business,Basic,27,20,981.04,1,2,1,Lost
CUST_000675,Enterprise,Basic,26,33,1629.76,1,3,2,Need Attention
CUST_000676,Mid-Market,Business,27,10,4278.41,1,1,3,Hibernating High Value
CUST_000677,Startup,Enterprise,24,6,5935.43,2,1,4,Hibernating High Value
CUST_000678,Small Business,Business,6,11,4500.28,5,1,3,New Customers
CUST_000679,Mid-Market,Basic,28,24,1177.5,1,3,2,Need Attention
CUST_000681,Small Business,Professional,2,15,2288.61,5,2,2,New Customers
CUST_000682,Small Business,Basic,17,13,653.45,3,2,1,Promising
CUST_000683,Startup,Professional,3,37,5698.05,5,4,4,Champions
CUST_000684,Small Business,Business,7,18,7245.64,4,2,4,New Customers
CUST_000685,Small Business,Enterprise,14,27,27403.9,3,3,5,Loyal Customers
CUST_000686,Startup,Professional,3,36,5556.37,5,4,4,Champions
CUST_000687,Startup,Basic,25,38,1888.88,2,4,2,Need Attention
CUST_000688,Mid-Market,Business,13,14,5637.23,3,2,4,Need Attention
CUST_000689,Mid-Market,Business,30,45,18160.0,1,4,5,At Risk
CUST_000690,Mid-Market,Business,23,30,12236.91,2,3,5,At Risk
CUST_000691,Small Business,Basic,21,54,2622.13,2,5,3,At Risk
CUST_000692,Small Business,Professional,23,36,5468.6900000000005,2,4,4,At Risk
CUST_000693,Small Business,Enterprise,23,4,3804.71,2,1,3,Hibernating High Value
CUST_000694,Startup,Basic,4,24,1213.07,5,3,2,Promising
CUST_000695,Startup,Business,11,9,3661.1,4,1,3,New Customers
CUST_000696,Mid-Market,Basic,27,28,1425.5,1,3,2,Need Attention
CUST_000697,Mid-Market,Professional,26,27,4067.63,1,3,3,At Risk
CUST_000698,Small Business,Business,26,57,23700.71,1,5,5,At Risk
CUST_000699,Small Business,Professional,17,5,729.8199999999999,3,1,1,Promising
CUST_000700,Small Business,Business,7,39,15983.22,4,4,5,Champions
CUST_000701,Startup,Professional,3,21,3188.42,5,2,3,New Customers
CUST_000702,Mid-Market,Enterprise,6,3,3117.99,5,1,3,New Customers
CUST_000703,Small Business,Professional,25,59,8836.08,2,5,4,At Risk
CUST_000704,Startup,Basic,23,1,51.46,2,1,1,Lost
CUST_000705,Small Business,Professional,7,15,2225.75,4,2,2,New Customers
CUST_000706,Mid-Market,Business,17,4,1869.1,3,1,2,Promising
CUST_000707,Small Business,Business,3,10,3910.89,5,1,3,New Customers
CUST_000708,Enterprise,Professional,26,51,7785.9400000000005,1,5,4,At Risk
CUST_000709,Startup,Professional,27,53,7997.72,1,5,4,At Risk
CUST_000711,Small Business,Business,9,32,12866.75,4,3,5,Loyal Customers
CUST_000712,Small Business,Business,5,1,393.25,5,1,1,New Customers
CUST_000714,Mid-Market,Professional,29,58,8509.45,1,5,4,At Risk
CUST_000715,Mid-Market,Basic,13,41,2050.69,3,4,2,Promising
CUST_000716,Enterprise,Basic,3,37,1920.35,5,4,2,Promising
CUST_000717,Mid-Market,Enterprise,4,16,17160.64,5,2,5,New Customers
CUST_000719,Small Business,Professional,3,38,5742.04,5,4,4,Champions
CUST_000720,Mid-Market,Enterprise,23,26,26156.47,2,3,5,At Risk
CUST_000721,Enterprise,Basic,6,55,2803.7,5,5,3,Loyal Customers
CUST_000722,Startup,Business,8,7,2729.05,4,1,3,New Customers
CUST_000723,Small Business,Business,3,48,19449.3,5,5,5,Champions
CUST_000724,Small Business,Enterprise,11,46,45536.26,4,4,5,Champions
CUST_000725,Mid-Market,Basic,21,19,939.5,2,2,1,Lost
CUST_000726,Startup,Basic,15,58,2966.04,3,5,3,Loyal Customers
CUST_000727,Mid-Market,Enterprise,10,52,52564.2,4,5,5,Champions
CUST_000728,Startup,Basic,3,46,2302.28,5,4,2,Promising
CUST_000729,Startup,Professional,7,1,147.44,4,1,1,New Customers
CUST_000731,Startup,Basic,27,36,1804.28,1,4,2,Need Attention
CUST_000732,Mid-Market,Enterprise,23,14,13812.689999999999,2,2,5,Hibernating High Value
CUST_000733,Enterprise,Business,25,8,3562.35,2,1,3,Hibernating High Value
CUST_000734,Startup,Basic,3,33,1673.94,5,3,2,Promising
CUST_000735,Small Business,Basic,22,10,513.97,2,1,1,Lost
CUST_000736,Small Business,Basic,9,15,727.16,4,2,1,New Customers
CUST_000737,Mid-Market,Basic,8,56,2824.69,4,5,3,Loyal Customers
CUST_000738,Small Business,Business,28,31,12427.65,1,3,5,At Risk
CUST_000739,Startup,Basic,3,25,1243.75,5,3,2,Promising
CUST_000741,Mid-Market,Enterprise,3,48,49257.8,5,5,5,Champions
CUST_000742,Enterprise,Professional,17,26,3901.51,3,3,3,Loyal Customers
CUST_000743,Mid-Market,Basic,26,29,1438.2,1,3,2,Need Attention
CUST_000744,Startup,Enterprise,22,31,31508.09,2,3,5,At Risk
CUST_000745,Small Business,Basic,30,11,548.02,1,1,1,Lost
CUST_000747,Small Business,Business,24,8,3456.2,2,1,3,Hibernating High Value
CUST_000748,Small Business,Business,11,22,9049.15,4,2,4,New Customers
CUST_000749,Mid-Market,Business,18,22,8612.29,3,2,4,Need Attention
CUST_000751,Mid-Market,Business,3,26,10636.11,5,3,4,Loyal Customers
CUST_000753,Small Business,Professional,19,4,578.81,3,1,1,Promising
CUST_000754,Startup,Professional,30,25,3733.54,1,3,3,At Risk
CUST_000755,Small Business,Business,7,21,8353.01,4,2,4,New Customers
CUST_000756,Mid-Market,Professional,8,30,4434.06,4,3,3,Loyal Customers
CUST_000757,Enterprise,Business,30,47,19324.28,1,4,5,At Risk
CUST_000760,Startup,Basic,29,22,1101.1,1,2,1,Lost
CUST_000761,Startup,Basic,30,21,1034.32,1,2,1,Lost
CUST_000762,Enterprise,Professional,8,20,3094.64,4,2,3,New Customers
CUST_000763,Small Business,Professional,29,36,5365.98,1,4,4,At Risk
CUST_000764,Small Business,Professional,9,53,7846.49,4,5,4,Champions
CUST_000766,Small Business,Business,11,36,14676.17,4,4,5,Champions
CUST_000767,Small Business,Business,21,41,16847.53,2,4,5,At Risk
CUST_000768,Small Business,Basic,3,27,1327.34,5,3,2,Promising
CUST_000769,Mid-Market,Professional,29,24,3577.32,1,3,3,At Risk
CUST_000770,Startup,Basic,20,29,1442.25,2,3,2,Need Attention
CUST_000772,Small Business,Basic,30,30,1504.4,1,3,2,Need Attention
CUST_000773,Small Business,Professional,2,19,2843.0,5,2,3,New Customers
CUST_000774,Small Business,Professional,24,19,2805.65,2,2,3,Hibernating High Value
CUST_000775,Startup,Basic,9,10,514.39,4,1,1,New Customers
CUST_000777,Startup,Enterprise,28,5,5125.17,1,1,3,Hibernating High Value
CUST_000779,Small Business,Business,13,55,22633.5,3,5,5,Loyal Customers
CUST_000780,Small Business,Professional,14,14,2168.69,3,2,2,Promising
CUST_000781,Startup,Basic,28,29,1445.55,1,3,2,Need Attention
CUST_000782,Small Business,Basic,26,34,1698.9,1,3,2,Need Attention
CUST_000783,Startup,Basic,6,40,1995.48,5,4,2,Promising
CUST_000784,Startup,Business,29,20,7876.68,1,2,4,Hibernating High Value
CUST_000785,Small Business,Basic,11,10,493.88,4,1,1,New Customers
CUST_000786,Mid-Market,Basic,3,60,2958.23,5,5,3,Loyal Customers
CUST_000787,Mid-Market,Basic,28,21,1057.1100000000001,1,2,1,Lost
CUST_000788,Startup,Professional,15,13,1977.6799999999998,3,2,2,Promising
