customer_id,signup_date,segment,industry,country,plan,mrr,contract_length,number_of_users,support_tickets,usage_score,nps_score,churn_date,is_churned,lifetime_months,total_revenue,clv,last_transaction_date,recency_days,transaction_count,avg_transaction_value,cohort_month
CUST_000160,2024-04-19,Startup,Technology,Canada,Professional,149,36,1,1,83,18,,0.0,8.5,1375.52,1375.52,2024-12-19,12,9,152.83555555555554,2024-04
CUST_000161,2022-08-18,Enterprise,Real Estate,Germany,Professional,149,1,427,1,67,28,,0.0,28.9,4430.59,4430.59,2024-12-18,13,29,152.77896551724137,2022-08
CUST_000162,2024-10-28,Startup,Healthcare,USA,Basic,49,12,2,5,66,43,,0.0,2.1,140.57,140.57,2024-12-28,3,3,46.85666666666666,2024-10
CUST_000163,2021-09-04,Mid-Market,Finance,Canada,Business,399,24,43,2,83,-3,,0.0,40.5,16177.05,16177.05,2024-12-04,27,40,404.42625,2021-09
CUST_000164,2024-01-25,Startup,Technology,USA,Business,399,12,2,3,54,24,,0.0,11.4,5046.6,5046.6,2024-12-25,6,12,420.55,2024-01
CUST_000165,2021-10-04,Small Business,Healthcare,USA,Basic,49,1,8,3,84,64,,0.0,39.5,1897.87,1897.87,2024-12-04,27,39,48.663333333333334,2021-10
CUST_000166,2024-11-27,Startup,Education,Other,Basic,49,12,1,1,68,68,,0.0,1.1,91.97,91.97,2024-12-27,4,2,45.985,2024-11
CUST_000167,2022-10-25,Enterprise,Retail,USA,Basic,49,24,309,3,76,13,,0.0,26.6,1390.47,1390.47,2024-12-25,6,27,51.49888888888889,2022-10
CUST_000168,2023-05-26,Small Business,Manufacturing,USA,Business,399,12,7,3,68,7,2024-12-23,1.0,19.2,7694.58,7694.58,2024-11-26,35,19,404.9778947368421,2023-05
CUST_000169,2021-05-17,Small Business,Finance,UK,Basic,49,1,8,1,47,34,,0.0,44.1,2223.54,2223.54,2024-12-17,14,44,50.535,2021-05
CUST_000170,2022-02-05,Small Business,Healthcare,Australia,Professional,149,12,5,2,61,27,,0.0,35.3,5415.5,5415.5,2024-12-05,26,35,154.72857142857143,2022-02
CUST_000171,2021-02-01,Small Business,Finance,USA,Basic,49,36,8,4,89,-42,,0.0,47.6,2363.76,2363.76,2024-12-01,30,47,50.29276595744681,2021-02
CUST_000172,2022-05-20,Small Business,Healthcare,USA,Basic,49,1,6,5,77,99,,0.0,31.9,1597.73,1597.73,2024-12-20,11,32,49.9290625,2022-05
CUST_000173,2022-03-05,Small Business,Education,Australia,Basic,49,12,9,0,87,3,,0.0,34.4,1736.61,1736.61,2024-12-05,26,34,51.07676470588235,2022-03
CUST_000174,2021-01-27,Mid-Market,Healthcare,USA,Basic,49,12,44,0,83,11,,0.0,47.8,2443.14,2443.14,2024-12-27,4,48,50.89875,2021-01
CUST_000175,2020-07-25,Small Business,Retail,USA,Basic,49,1,6,1,53,-20,,0.0,54.0,2671.67,2671.67,2024-12-25,6,54,49.47537037037037,2020-07
CUST_000176,2022-11-04,Mid-Market,Technology,France,Professional,149,12,41,5,33,70,2023-04-14,1.0,5.4,895.14,895.14,2023-04-04,637,6,149.19,2022-11
CUST_000177,2024-04-26,Startup,Manufacturing,UK,Professional,149,36,2,1,81,2,,0.0,8.3,1306.76,1306.76,2024-12-26,5,9,145.19555555555556,2024-04
CUST_000178,2022-06-10,Small Business,Real Estate,Australia,Professional,149,1,9,2,61,46,2022-10-29,1.0,4.7,736.3299999999999,736.3299999999999,2022-10-10,813,5,147.266,2022-06
CUST_000179,2024-01-24,Startup,Retail,USA,Business,399,24,1,1,78,55,,0.0,11.4,4616.71,4616.71,2024-12-24,7,12,384.72583333333336,2024-01
CUST_000180,2024-09-10,Mid-Market,Retail,Other,Business,399,24,40,0,93,4,,0.0,3.7,1568.62,1568.62,2024-12-10,21,4,392.155,2024-09
CUST_000181,2024-05-17,Startup,Other,Other,Business,399,1,4,4,57,0,,0.0,7.6,3258.23,3258.23,2024-12-17,14,8,407.27875,2024-05
CUST_000182,2022-05-13,Startup,Retail,USA,Enterprise,999,1,1,3,49,40,2022-10-31,1.0,5.7,6053.62,6053.62,2022-10-13,810,6,1008.9366666666666,2022-05
CUST_000183,2022-01-12,Small Business,Healthcare,USA,Basic,49,36,6,2,44,-49,2022-12-13,1.0,11.2,583.35,583.35,2022-12-12,750,12,48.612500000000004,2022-01
CUST_000184,2023-06-18,Small Business,Healthcare,Other,Basic,49,24,9,4,64,56,,0.0,18.7,947.86,947.86,2024-12-18,13,19,49.887368421052635,2023-06
CUST_000185,2021-07-17,Mid-Market,Manufacturing,UK,Professional,149,1,29,1,36,19,,0.0,42.1,6356.76,6356.76,2024-12-17,14,42,151.35142857142858,2021-07
CUST_000186,2022-10-17,Startup,Manufacturing,Canada,Professional,149,1,3,0,72,0,,0.0,26.9,4099.7,4099.7,2024-12-17,14,27,151.84074074074073,2022-10
CUST_000187,2020-04-05,Small Business,Healthcare,Canada,Professional,149,12,6,1,73,7,,0.0,57.7,8487.02,8487.02,2024-12-05,26,57,148.89508771929826,2020-04
CUST_000188,2024-10-23,Enterprise,Healthcare,France,Basic,49,12,103,2,72,20,,0.0,2.3,145.95,145.95,2024-12-23,8,3,48.65,2024-10
CUST_000189,2021-04-29,Mid-Market,Other,France,Professional,149,12,42,3,31,13,,0.0,44.7,6923.37,6923.37,2024-12-28,3,45,153.85266666666666,2021-04
CUST_000190,2023-12-01,Startup,Technology,USA,Enterprise,999,36,2,3,88,85,,0.0,13.2,13076.529999999999,13076.529999999999,2024-12-01,30,13,1005.886923076923,2023-12
CUST_000191,2020-08-18,Startup,Finance,USA,Basic,49,12,3,1,67,-16,,0.0,53.2,2648.76,2648.76,2024-12-18,13,53,49.97660377358491,2020-08
CUST_000192,2022-01-18,Startup,Technology,Australia,Enterprise,999,24,4,5,55,-8,,0.0,35.9,35676.2,35676.2,2024-12-18,13,36,991.0055555555555,2022-01
CUST_000193,2024-08-05,Small Business,Education,France,Professional,149,12,7,0,77,30,,0.0,4.9,762.9300000000001,762.9300000000001,2024-12-05,26,5,152.586,2024-08
CUST_000194,2023-04-09,Mid-Market,Technology,Canada,Basic,49,1,26,1,77,74,,0.0,21.1,1029.1399999999999,1029.1399999999999,2024-12-09,22,21,49.00666666666666,2023-04
CUST_000195,2021-06-24,Mid-Market,Manufacturing,Other,Professional,149,24,46,1,42,14,,0.0,42.9,6417.21,6417.21,2024-12-24,7,43,149.2374418604651,2021-06
CUST_000196,2022-11-25,Mid-Market,Technology,Germany,Professional,149,12,47,2,64,-7,,0.0,25.6,3997.81,3997.81,2024-12-25,6,26,153.76192307692307,2022-11
CUST_000197,2021-06-08,Enterprise,Manufacturing,USA,Professional,149,1,337,3,53,33,,0.0,43.4,6529.96,6529.96,2024-12-08,23,43,151.85953488372093,2021-06
CUST_000198,2023-03-29,Small Business,Education,Australia,Professional,149,1,5,0,56,56,,0.0,21.4,3312.33,3312.33,2024-12-29,2,22,150.56045454545455,2023-03
CUST_000199,2024-09-18,Mid-Market,Healthcare,UK,Professional,149,12,41,0,75,54,,0.0,3.5,599.44,599.44,2024-12-18,13,4,149.86,2024-09
CUST_000200,2023-06-20,Small Business,Finance,USA,Basic,49,12,9,0,47,-23,,0.0,18.7,926.71,926.71,2024-12-20,11,19,48.77421052631579,2023-06
CUST_000201,2023-01-14,Startup,Finance,USA,Basic,49,36,3,2,76,54,2024-06-03,1.0,16.9,859.04,859.04,2024-05-14,231,17,50.53176470588235,2023-01
CUST_000202,2024-12-24,Small Business,Healthcare,France,Basic,49,24,4,1,46,12,,0.0,0.2,45.67,45.67,2024-12-24,7,1,45.67,2024-12
CUST_000203,2021-07-31,Startup,Education,Other,Enterprise,999,1,3,4,89,-27,,0.0,41.6,43033.08,43033.08,2024-12-28,3,42,1024.597142857143,2021-07
CUST_000204,2021-11-12,Small Business,Healthcare,USA,Basic,49,24,2,1,51,67,,0.0,38.2,1958.89,1958.89,2024-12-12,19,38,51.54973684210527,2021-11
CUST_000205,2021-07-10,Mid-Market,Manufacturing,USA,Business,399,1,27,7,100,-34,,0.0,42.3,17002.2,17002.2,2024-12-10,21,42,404.81428571428575,2021-07
CUST_000206,2024-05-16,Small Business,Technology,Canada,Basic,49,1,5,0,81,-24,,0.0,7.6,385.94,385.94,2024-12-16,15,8,48.2425,2024-05
CUST_000207,2022-10-09,Enterprise,Technology,France,Basic,49,1,122,2,61,70,,0.0,27.1,1333.7,1333.7,2024-12-09,22,27,49.3962962962963,2022-10
CUST_000208,2021-10-07,Mid-Market,Healthcare,Germany,Basic,49,12,46,2,45,-28,2023-04-08,1.0,18.3,905.9300000000001,905.9300000000001,2023-04-07,634,19,47.68052631578948,2021-10
CUST_000209,2022-03-06,Small Business,Retail,Canada,Basic,49,1,4,3,75,4,,0.0,34.4,1673.75,1673.75,2024-12-06,25,34,49.22794117647059,2022-03
CUST_000210,2022-11-17,Enterprise,Finance,Canada,Enterprise,999,12,485,0,85,-7,,0.0,25.8,25802.06,25802.06,2024-12-17,14,26,992.3869230769232,2022-11
CUST_000211,2024-07-01,Mid-Market,Manufacturing,USA,Business,399,1,28,3,77,21,,0.0,6.1,2294.36,2294.36,2024-12-01,30,6,382.3933333333334,2024-07
CUST_000212,2024-04-28,Small Business,Technology,UK,Enterprise,999,12,7,1,53,0,,0.0,8.2,8854.439999999999,8854.439999999999,2024-12-28,3,9,983.8266666666665,2024-04
CUST_000213,2023-09-25,Startup,Technology,USA,Business,399,36,3,1,93,-10,,0.0,15.4,6462.99,6462.99,2024-12-25,6,16,403.936875,2023-09
CUST_000214,2024-12-26,Startup,Education,Australia,Professional,149,36,3,0,70,47,,0.0,0.2,155.92,155.92,2024-12-26,5,1,155.92,2024-12
CUST_000215,2023-09-16,Small Business,Education,USA,Business,399,12,5,2,51,55,,0.0,15.7,6567.09,6567.09,2024-12-16,15,16,410.443125,2023-09
CUST_000216,2024-07-21,Mid-Market,Technology,Germany,Professional,149,12,26,2,100,-4,,0.0,5.4,900.12,900.12,2024-12-21,10,6,150.02,2024-07
CUST_000217,2024-03-09,Startup,Retail,USA,Business,399,24,1,7,78,44,,0.0,9.9,4089.85,4089.85,2024-12-09,22,10,408.985,2024-03
CUST_000218,2023-10-03,Startup,Healthcare,UK,Basic,49,24,1,0,73,100,,0.0,15.2,740.23,740.23,2024-12-03,28,15,49.34866666666667,2023-10
CUST_000219,2024-02-05,Small Business,Education,USA,Professional,149,24,9,1,55,29,,0.0,11.0,1631.71,1631.71,2024-12-05,26,11,148.33727272727273,2024-02
CUST_000220,2023-06-08,Startup,Real Estate,USA,Professional,149,1,4,1,64,29,,0.0,19.1,2855.31,2855.31,2024-12-08,23,19,150.27947368421053,2023-06
CUST_000221,2020-07-08,Mid-Market,Real Estate,USA,Basic,49,12,46,1,48,26,2021-08-08,1.0,13.2,681.15,681.15,2021-08-08,1241,14,48.653571428571425,2020-07
CUST_000222,2023-06-02,Startup,Education,France,Professional,149,12,2,2,68,31,,0.0,19.3,2805.64,2805.64,2024-12-02,29,19,147.66526315789474,2023-06
CUST_000223,2023-11-09,Startup,Healthcare,USA,Business,399,12,3,3,75,27,,0.0,13.9,5650.27,5650.27,2024-12-09,22,14,403.59071428571434,2023-11
CUST_000224,2023-11-01,Enterprise,Education,Germany,Professional,149,12,285,2,26,-42,,0.0,14.2,2097.04,2097.04,2024-12-01,30,14,149.78857142857143,2023-11
CUST_000225,2023-07-30,Small Business,Finance,UK,Professional,149,24,6,2,39,41,,0.0,17.3,2707.8,2707.8,2024-12-29,2,18,150.43333333333334,2023-07
CUST_000226,2021-09-24,Startup,Technology,UK,Basic,49,24,1,1,46,3,,0.0,39.8,1953.55,1953.55,2024-12-24,7,40,48.83875,2021-09
CUST_000227,2021-09-19,Mid-Market,Finance,UK,Business,399,1,48,2,34,-13,,0.0,40.0,16115.630000000001,16115.630000000001,2024-12-19,12,40,402.89075,2021-09
CUST_000228,2022-08-30,Small Business,Other,Other,Professional,149,1,9,3,48,-26,,0.0,28.5,4364.68,4364.68,2024-12-28,3,29,150.50620689655173,2022-08
CUST_000229,2024-11-03,Startup,Real Estate,USA,Enterprise,999,12,3,1,94,-15,,0.0,1.9,1966.04,1966.04,2024-12-03,28,2,983.02,2024-11
CUST_000230,2023-07-06,Small Business,Technology,USA,Enterprise,999,1,8,1,87,96,,0.0,18.1,18193.3,18193.3,2024-12-06,25,18,1010.7388888888888,2023-07
CUST_000231,2023-10-14,Mid-Market,Manufacturing,Other,Enterprise,999,1,46,4,52,5,,0.0,14.8,15356.61,15356.61,2024-12-14,17,15,1023.774,2023-10
CUST_000232,2021-12-10,Small Business,Education,USA,Basic,49,24,8,2,76,9,2023-09-28,1.0,21.9,1078.49,1078.49,2023-09-10,478,22,49.02227272727273,2021-12
CUST_000233,2024-01-19,Mid-Market,Healthcare,Australia,Basic,49,12,41,3,41,67,,0.0,11.6,622.91,622.91,2024-12-19,12,12,51.909166666666664,2024-01
CUST_000234,2023-12-05,Small Business,Finance,USA,Enterprise,999,24,4,2,100,63,,0.0,13.1,13115.32,13115.32,2024-12-05,26,13,1008.8707692307692,2023-12
CUST_000235,2021-10-10,Enterprise,Manufacturing,Germany,Business,399,24,445,0,61,5,2023-07-20,1.0,21.6,8593.16,8593.16,2023-07-10,540,22,390.5981818181818,2021-10
CUST_000236,2020-11-13,Small Business,Finance,USA,Enterprise,999,24,9,2,24,-10,,0.0,50.3,49486.64,49486.64,2024-12-13,18,50,989.7328,2020-11
CUST_000237,2024-08-27,Small Business,Technology,Other,Professional,149,1,3,0,100,89,,0.0,4.2,734.7,734.7,2024-12-27,4,5,146.94,2024-08
CUST_000238,2023-06-02,Small Business,Manufacturing,Canada,Professional,149,1,5,1,59,49,,0.0,19.3,2931.75,2931.75,2024-12-02,29,19,154.30263157894737,2023-06
CUST_000239,2023-06-11,Small Business,Real Estate,USA,Basic,49,1,4,4,100,5,,0.0,19.0,943.22,943.22,2024-12-11,20,19,49.643157894736845,2023-06
CUST_000240,2021-11-14,Small Business,Retail,USA,Business,399,1,9,1,83,88,,0.0,38.1,15286.69,15286.69,2024-12-14,17,38,402.2813157894737,2021-11
CUST_000241,2021-10-25,Small Business,Education,USA,Business,399,12,7,1,70,13,,0.0,38.8,16197.75,16197.75,2024-12-25,6,39,415.3269230769231,2021-10
CUST_000242,2023-10-29,Mid-Market,Healthcare,Germany,Basic,49,24,35,4,28,1,,0.0,14.3,765.19,765.19,2024-12-29,2,15,51.01266666666667,2023-10
CUST_000243,2024-08-22,Small Business,Technology,USA,Basic,49,36,4,4,67,-13,,0.0,4.4,254.89,254.89,2024-12-22,9,5,50.977999999999994,2024-08
CUST_000244,2024-06-19,Mid-Market,Retail,USA,Professional,149,24,20,4,33,-23,,0.0,6.5,1030.19,1030.19,2024-12-19,12,7,147.17000000000002,2024-06
CUST_000245,2024-02-04,Startup,Healthcare,Canada,Business,399,12,1,2,58,36,,0.0,11.0,4422.48,4422.48,2024-12-04,27,11,402.0436363636363,2024-02
CUST_000246,2023-06-10,Enterprise,Real Estate,UK,Basic,49,12,294,1,68,-100,,0.0,19.0,943.13,943.13,2024-12-10,21,19,49.63842105263158,2023-06
CUST_000247,2024-09-11,Small Business,Technology,USA,Basic,49,1,6,2,91,-20,,0.0,3.7,190.2,190.2,2024-12-11,20,4,47.55,2024-09
CUST_000248,2023-02-10,Small Business,Finance,USA,Basic,49,12,4,2,52,27,2024-12-08,1.0,22.2,1075.37,1075.37,2024-11-10,51,22,48.88045454545454,2023-02
CUST_000249,2024-02-29,Small Business,Healthcare,Germany,Basic,49,24,8,0,100,76,,0.0,10.2,551.6,551.6,2024-12-29,2,11,50.14545454545455,2024-02
CUST_000250,2021-03-17,Enterprise,Other,Other,Enterprise,999,1,443,4,34,53,,0.0,46.2,46652.56,46652.56,2024-12-17,14,46,1014.1860869565216,2021-03
CUST_000251,2021-07-17,Small Business,Technology,USA,Business,399,12,2,4,48,79,,0.0,42.1,17111.96,17111.96,2024-12-17,14,42,407.42761904761903,2021-07
CUST_000252,2023-07-15,Small Business,Technology,France,Business,399,24,5,4,68,24,,0.0,17.8,7108.89,7108.89,2024-12-15,16,18,394.93833333333333,2023-07
CUST_000253,2024-03-13,Small Business,Technology,USA,Business,399,1,3,0,18,100,,0.0,9.8,4032.15,4032.15,2024-12-13,18,10,403.21500000000003,2024-03
CUST_000254,2023-11-10,Small Business,Education,USA,Professional,149,36,6,2,41,-36,2024-08-12,1.0,9.2,1479.44,1479.44,2024-08-10,143,10,147.94400000000002,2023-11
CUST_000255,2023-11-11,Small Business,Technology,UK,Business,399,1,8,0,74,0,,0.0,13.9,5712.34,5712.34,2024-12-11,20,14,408.0242857142857,2023-11
CUST_000256,2023-02-10,Small Business,Technology,USA,Enterprise,999,24,2,2,83,62,,0.0,23.0,24024.7,24024.7,2024-12-10,21,23,1044.5521739130436,2023-02
CUST_000257,2024-06-24,Small Business,Technology,UK,Business,399,12,4,0,45,35,,0.0,6.3,2703.17,2703.17,2024-12-24,7,7,386.1671428571429,2024-06
CUST_000258,2024-07-06,Small Business,Manufacturing,Australia,Professional,149,1,7,3,54,-4,,0.0,5.9,881.09,881.09,2024-12-06,25,6,146.84833333333333,2024-07
CUST_000259,2022-08-09,Small Business,Technology,Other,Business,399,1,9,1,75,41,,0.0,29.2,11755.21,11755.21,2024-12-09,22,29,405.3520689655172,2022-08
CUST_000260,2023-01-09,Mid-Market,Healthcare,USA,Enterprise,999,24,31,2,30,5,,0.0,24.1,24812.67,24812.67,2024-12-09,22,24,1033.86125,2023-01
CUST_000261,2021-11-29,Enterprise,Healthcare,USA,Basic,49,24,297,4,61,11,,0.0,37.6,1922.69,1922.69,2024-12-28,3,38,50.59710526315789,2021-11
CUST_000262,2020-04-22,Mid-Market,Retail,Other,Basic,49,12,37,2,60,100,,0.0,57.1,2889.61,2889.61,2024-12-22,9,57,50.69491228070176,2020-04
CUST_000263,2020-01-02,Mid-Market,Manufacturing,USA,Enterprise,999,36,20,2,100,70,,0.0,60.8,61514.52,61514.52,2024-12-02,29,60,1025.242,2020-01
CUST_000264,2021-10-03,Small Business,Finance,Germany,Enterprise,999,24,3,3,75,54,2022-02-06,1.0,4.2,4841.389999999999,4841.389999999999,2022-02-03,1062,5,968.2779999999999,2021-10
CUST_000265,2020-08-07,Small Business,Other,USA,Professional,149,1,2,4,65,52,,0.0,53.6,8040.64,8040.64,2024-12-07,24,53,151.71018867924528,2020-08
CUST_000266,2024-05-08,Mid-Market,Other,USA,Professional,149,12,48,2,80,-14,,0.0,7.9,1195.27,1195.27,2024-12-08,23,8,149.40875,2024-05
CUST_000267,2022-05-04,Startup,Healthcare,USA,Basic,49,12,2,0,69,-8,,0.0,32.4,1617.13,1617.13,2024-12-04,27,32,50.5353125,2022-05
CUST_000268,2024-10-25,Enterprise,Education,Australia,Professional,149,12,145,1,46,54,,0.0,2.2,471.54999999999995,471.54999999999995,2024-12-25,6,3,157.1833333333333,2024-10
CUST_000269,2023-06-02,Startup,Manufacturing,Australia,Enterprise,999,1,1,4,79,67,,0.0,19.3,19237.48,19237.48,2024-12-02,29,19,1012.498947368421,2023-06
CUST_000270,2021-01-19,Small Business,Real Estate,USA,Basic,49,1,5,4,82,68,,0.0,48.1,2338.04,2338.04,2024-12-19,12,48,48.70916666666667,2021-01
CUST_000271,2023-11-27,Small Business,Finance,France,Professional,149,12,6,1,58,11,,0.0,13.3,2247.69,2247.69,2024-12-27,4,14,160.54928571428573,2023-11
CUST_000272,2024-07-19,Enterprise,Finance,USA,Enterprise,999,1,73,1,68,-5,,0.0,5.5,5989.88,5989.88,2024-12-19,12,6,998.3133333333334,2024-07
CUST_000273,2023-02-27,Small Business,Finance,USA,Basic,49,12,8,2,100,46,,0.0,22.4,1136.73,1136.73,2024-12-27,4,23,49.42304347826087,2023-02
CUST_000274,2022-12-12,Small Business,Real Estate,France,Business,399,36,5,2,69,-28,,0.0,25.0,10072.71,10072.71,2024-12-12,19,25,402.9084,2022-12
CUST_000275,2024-09-03,Startup,Technology,Canada,Professional,149,1,2,3,60,11,,0.0,4.0,573.14,573.14,2024-12-03,28,4,143.285,2024-09
CUST_000276,2021-12-30,Small Business,Technology,USA,Business,399,24,2,3,44,75,2023-01-08,1.0,12.5,5177.83,5177.83,2022-12-28,734,13,398.2946153846154,2021-12
CUST_000277,2024-08-22,Startup,Healthcare,USA,Enterprise,999,12,2,4,47,7,,0.0,4.4,5025.98,5025.98,2024-12-22,9,5,1005.1959999999999,2024-08
CUST_000278,2024-09-29,Mid-Market,Technology,Other,Professional,149,1,48,2,66,58,,0.0,3.1,583.29,583.29,2024-12-29,2,4,145.8225,2024-09
CUST_000279,2023-12-10,Small Business,Retail,Australia,Business,399,24,3,4,52,-53,,0.0,12.9,5354.02,5354.02,2024-12-10,21,13,411.84769230769234,2023-12
CUST_000280,2020-09-03,Small Business,Technology,France,Enterprise,999,1,5,1,76,21,,0.0,52.7,54159.76,54159.76,2024-12-03,28,52,1041.5338461538463,2020-09
CUST_000281,2022-04-15,Small Business,Healthcare,USA,Enterprise,999,1,7,1,56,-15,,0.0,33.0,34401.84,34401.84,2024-12-15,16,33,1042.4799999999998,2022-04
CUST_000282,2024-01-02,Mid-Market,Real Estate,France,Professional,149,1,48,0,100,-48,,0.0,12.1,2049.2,2049.2,2024-12-02,29,12,170.76666666666665,2024-01
CUST_000283,2020-07-21,Small Business,Finance,USA,Professional,149,12,5,1,69,2,,0.0,54.1,8174.84,8174.84,2024-12-21,10,54,151.38592592592593,2020-07
CUST_000284,2023-04-22,Small Business,Manufacturing,Other,Basic,49,12,5,3,33,25,,0.0,20.6,1095.51,1095.51,2024-12-22,9,21,52.167142857142856,2023-04
CUST_000285,2020-05-02,Small Business,Technology,USA,Basic,49,12,5,1,68,15,,0.0,56.8,2790.02,2790.02,2024-12-02,29,56,49.82178571428572,2020-05
CUST_000286,2021-02-04,Mid-Market,Technology,USA,Professional,149,1,16,3,57,35,,0.0,47.5,7470.4,7470.4,2024-12-04,27,47,158.94468085106382,2021-02
CUST_000287,2022-02-05,Startup,Education,UK,Basic,49,24,4,1,79,50,,0.0,35.3,1727.6,1727.6,2024-12-05,26,35,49.36,2022-02
CUST_000288,2020-10-20,Enterprise,Manufacturing,France,Business,399,24,462,4,65,44,,0.0,51.1,20929.9,20929.9,2024-12-20,11,51,410.3901960784314,2020-10
CUST_000289,2020-10-06,Startup,Healthcare,France,Professional,149,12,1,1,73,27,,0.0,51.6,7848.28,7848.28,2024-12-06,25,51,153.8878431372549,2020-10
CUST_000290,2022-06-02,Startup,Other,USA,Business,399,1,4,0,100,42,,0.0,31.4,12473.52,12473.52,2024-12-02,29,31,402.3716129032258,2022-06
CUST_000291,2024-06-21,Startup,Real Estate,Canada,Business,399,1,4,1,60,-28,2024-10-13,1.0,3.8,1664.32,1664.32,2024-09-21,101,4,416.08,2024-06
CUST_000292,2020-07-16,Small Business,Other,Australia,Basic,49,24,3,1,79,-21,,0.0,54.3,2670.95,2670.95,2024-12-16,15,54,49.462037037037035,2020-07
CUST_000293,2022-09-08,Small Business,Finance,USA,Professional,149,1,4,0,87,-14,2023-08-12,1.0,11.3,1937.52,1937.52,2023-08-08,511,12,161.46,2022-09
CUST_000294,2024-03-14,Startup,Technology,France,Business,399,1,2,2,71,30,,0.0,9.7,4143.87,4143.87,2024-12-14,17,10,414.387,2024-03
CUST_000295,2022-01-21,Mid-Market,Retail,Other,Basic,49,12,38,6,32,63,,0.0,35.8,1783.96,1783.96,2024-12-21,10,36,49.55444444444444,2022-01
CUST_000296,2020-05-23,Small Business,Manufacturing,USA,Basic,49,24,3,2,80,96,,0.0,56.1,2825.52,2825.52,2024-12-23,8,56,50.455714285714286,2020-05
CUST_000297,2021-08-31,Small Business,Technology,USA,Business,399,12,6,3,25,46,,0.0,40.6,16346.1,16346.1,2024-12-28,3,41,398.68536585365854,2021-08
CUST_000298,2023-05-09,Small Business,Education,USA,Basic,49,1,9,2,99,-35,,0.0,20.1,991.62,991.62,2024-12-09,22,20,49.581,2023-05
CUST_000299,2023-02-21,Mid-Market,Technology,USA,Business,399,12,31,0,38,42,,0.0,22.6,9345.94,9345.94,2024-12-21,10,23,406.34521739130435,2023-02
CUST_000300,2020-07-05,Small Business,Finance,UK,Enterprise,999,12,2,3,100,61,,0.0,54.7,54539.42,54539.42,2024-12-05,26,54,1009.9892592592593,2020-07
CUST_000301,2023-09-11,Startup,Healthcare,Germany,Professional,149,12,3,2,66,8,,0.0,15.9,2376.29,2376.29,2024-12-11,20,16,148.518125,2023-09
CUST_000302,2021-04-08,Enterprise,Manufacturing,Canada,Business,399,1,315,0,82,17,,0.0,45.4,18499.1,18499.1,2024-12-08,23,45,411.0911111111111,2021-04
CUST_000303,2023-10-04,Startup,Healthcare,USA,Professional,149,24,4,6,75,66,,0.0,15.1,2258.4,2258.4,2024-12-04,27,15,150.56,2023-10
CUST_000304,2024-11-29,Enterprise,Education,Germany,Business,399,12,110,2,84,23,,0.0,1.1,899.15,899.15,2024-12-29,2,2,449.575,2024-11
CUST_000305,2021-10-21,Small Business,Retail,Germany,Business,399,12,4,0,25,33,,0.0,38.9,15992.97,15992.97,2024-12-21,10,39,410.07615384615383,2021-10
CUST_000306,2022-02-02,Enterprise,Education,Other,Basic,49,12,60,0,52,15,,0.0,35.4,1756.6200000000001,1756.6200000000001,2024-12-02,29,35,50.18914285714286,2022-02
CUST_000307,2022-08-12,Enterprise,Other,USA,Professional,149,1,65,3,73,74,,0.0,29.1,4302.37,4302.37,2024-12-12,19,29,148.35758620689654,2022-08
CUST_000308,2021-02-06,Startup,Manufacturing,Germany,Professional,149,1,3,2,66,-30,,0.0,47.5,7134.0,7134.0,2024-12-06,25,47,151.7872340425532,2021-02
CUST_000309,2023-10-01,Small Business,Other,Other,Basic,49,1,9,2,56,19,,0.0,15.2,770.7,770.7,2024-12-01,30,15,51.38,2023-10
